seller_id,seller_zip_code_prefix,seller_city,seller_state,Total_orders,Total_order_items,Total_items_price,Total_freight_value,Avg_Orders,Total_order_Value,cancelled_orders,Total_customer_ordered,No_Repeat_Customers,Total_Unique_Category_Sold,cancelled_order_%,Repeat_customer_rate_%,Avg_review_score
ac51cac5e20d69ff485a54746488ef48,14096,ribeirao preto,SP,4,4,759.9,73.87,32.31308562197092,833.77,1.0,4,4.0,2,25.0,100.0,3.5
4221a7df464f1fe2955934e30ff3a5a1,48602,bahia,BA,5,5,849.5,239.54,32.31308562197092,1089.04,,5,5.0,1,,100.0,4.8
48e954b2da4f6a750c844173b347ed40,91740,porto alegre,RS,2,6,397.8,159.01,32.31308562197092,556.81,,2,2.0,1,,100.0,4.166666666666667
fc4751cfe3b279c419615b9b00c1abb4,86047,londrina,PR,1,1,453.7,17.35,32.31308562197092,471.05,,1,,1,,,5.0
e1a210d482714ce337763a19aef94ba4,85807,cascavel,PR,1,1,49.9,26.61,32.31308562197092,76.50999999999999,,1,,1,,,1.0
085f6f7e049c996695fb2074fe38d45e,12020,taubate,SP,6,8,305.4,130.56,32.31308562197092,435.96,,6,6.0,3,,100.0,3.625
34675b28b826facfde119785bf287dc1,85802,cascavael,PR,1,1,21.99,15.1,32.31308562197092,37.09,,1,,1,,,4.0
7d7866a99a8656a42c7ff6352a433410,1320,sao paulo,SP,5,5,147.89,59.49,32.31308562197092,207.38,,5,5.0,2,,100.0,4.4
5a93f3ab0ef4c84ed5e1b5dbf23978bc,12250,monteiro lobato,SP,39,44,2338.25,697.14,32.31308562197092,3035.39,,37,37.0,2,,100.0,4.727272727272728
64cc804291f90c81f02bfc2bb58ff55a,81250,curitiba,PR,2,2,517.6,46.54,32.31308562197092,564.14,,2,2.0,1,,100.0,5.0
5f57db27027655e6c6a391601daa0258,29138,viana,ES,1,1,98.0,53.04,32.31308562197092,151.04,,1,,1,,,5.0
e1b12447a7563944843191754aeb5562,7145,guarulhos,SP,9,10,472.46,126.67,32.31308562197092,599.13,,9,9.0,3,,100.0,4.5
2f3d8b4c9e2ee165075331fea3f3095a,88107,sao jose,SC,1,1,130.0,17.35,32.31308562197092,147.35,,1,,1,,,5.0
1fe5540d7c1c37a595fefbacd5570d9e,25850,paraiba do sul,RJ,20,25,4537.6,581.15,32.31308562197092,5118.75,,19,19.0,1,,100.0,4.28
d3f39f05462b79a4562d35893a28f159,13730,mococa,SP,34,38,2411.3,557.47,32.31308562197092,2968.77,,34,34.0,1,,100.0,3.368421052631579
528ce32f560edd11add4169f6a5b65be,18130,sao roque,SP,2,2,59.8,15.3,32.31308562197092,75.1,,2,2.0,2,,100.0,5.0
b86a47b3366e3b5424a7b225781f4908,37900,passos,MG,1,1,86.5,19.85,32.31308562197092,106.35,,1,,1,,,3.0
0176f73cc1195f367f7b32db1e5b3aa8,14940,ibitinga,SP,38,39,4733.1,1287.01,32.31308562197092,6020.110000000001,,38,38.0,1,,100.0,4.025641025641026
01cf7e3d21494c41fb86034f2e714fa1,85603,francisco beltrao,PR,61,67,9729.36,2008.82,32.31308562197092,11738.18,,61,61.0,3,,100.0,4.212121212121212
ceaec5548eefc6e23e6607c5435102e7,3821,sao paulo,SP,203,211,52917.18,6331.84,32.31308562197092,59249.02,2.0,201,201.0,3,0.9852216748768473,100.0,4.14975845410628
c8771b1a10bb99bb34d3c459c5cffb53,36512,tocantins,SP,1,1,64.9,31.2,32.31308562197092,96.10000000000001,,1,,1,,,5.0
2d42ebcda99fd55f6f4bc2f1ca035d50,76400,uruacu,GO,10,11,921.5,282.47,32.31308562197092,1203.97,,10,10.0,1,,100.0,4.0
e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR,216,269,34343.06,4688.5,32.31308562197092,39031.56,1.0,213,213.0,2,0.462962962962963,100.0,3.944237918215614
13d95f0f6f73943d4ceffad0fc2cd32c,74473,goiania,GO,1,1,249.99,59.33,32.31308562197092,309.32,,1,,1,,,3.0
6f229cc508fc6915ed5c499efd93baa4,21931,rio de janeiro,RJ,13,14,2654.8,333.88,32.31308562197092,2988.68,,13,13.0,1,,100.0,4.428571428571429
83f2b4881141ce3fcd4e985125d3279e,14055,ribeirao preto,SP,3,3,60.7,40.68,32.31308562197092,101.38,,3,3.0,1,,100.0,5.0
c8c1bea22194a4eefa2dc9a9fa89f536,88210,porto belo,SC,7,13,1266.0,292.73,32.31308562197092,1558.73,,7,7.0,1,,100.0,5.0
b0b346d3a89f5eb4c2968af3f083cd43,13105,campinas,SP,11,12,614.0,212.6,32.31308562197092,826.6,,11,11.0,1,,100.0,3.083333333333333
a0415d9b25ede3c4b1e477e9916ffc03,26255,nova iguacu,RJ,10,10,4044.1,203.88,32.31308562197092,4247.98,,10,10.0,2,,100.0,3.9
3dfd3dc96f7f8598eca74e9ac8a2fa31,3343,sao paulo,SP,6,6,183.0,75.7,32.31308562197092,258.7,,6,6.0,2,,100.0,4.0
e5545d4d4473876ea78c5bcebca365c3,17512,marilia,SP,1,1,44.5,12.97,32.31308562197092,57.47,,1,,1,,,5.0
fa1a9dec3a9940c072684a46728bf1fc,88820,icara,SC,55,60,6674.0,1201.71,32.31308562197092,7875.71,,55,55.0,1,,100.0,3.983050847457627
6ddc28b61be28373b4503a1f61cf98a9,3543,sao paulo,SP,11,11,1732.9,167.19,32.31308562197092,1900.09,,11,11.0,2,,100.0,4.181818181818182
c5ebe6598748b0aeaa61cfb820478b92,95910,lajeado,RS,3,3,297.0,40.17,32.31308562197092,337.17,,3,3.0,1,,100.0,4.666666666666667
5670f4db5b62c43d542e1b2d56b0cf7c,3694,sao paulo,SP,22,22,6630.09,582.5600000000001,32.31308562197092,7212.650000000001,,22,22.0,1,,100.0,4.409090909090909
e1c76f339ebd5460999f25a2aa8c92c5,3029,sao paulo,SP,1,1,899.9,28.8,32.31308562197092,928.6999999999999,,1,,1,,,5.0
cb8bcce248bb1fb274ba762d8b971456,37540,santa rita do sapucai,MG,68,69,9402.2,1232.82,32.31308562197092,10635.02,,68,68.0,3,,100.0,4.260869565217392
6524b847b982cd56bb5d4b02b776ee42,13042,campinas,SP,1,2,779.8,55.14,32.31308562197092,834.9399999999999,,1,,1,,,4.0
610f72e407cdd7caaa2f8167b0163fd8,1201,sao paulo,SP,16,17,13585.16,844.29,32.31308562197092,14429.45,,16,16.0,1,,100.0,3.705882352941177
b6d44737c043328708f6749c2dbe50bd,9230,santo andre,SP,62,80,5369.6,1565.6,32.31308562197092,6935.200000000001,1.0,60,60.0,1,1.612903225806452,100.0,4.525
972d0f9cf61b499a4812cf0bfa3ad3c4,88359,brusque,SC,83,88,8089.29,2151.3,32.31308562197092,10240.59,,82,82.0,1,,100.0,2.964285714285714
8c91bfea4263b8fba54081460693e2a1,98920,horizontina,RS,2,2,739.0,46.75,32.31308562197092,785.75,,2,2.0,1,,100.0,5.0
38af8acfd46ac4a7bf754e8ca6736664,4364,sao paulo,SP,5,5,345.0,52.94,32.31308562197092,397.94,,5,5.0,1,,100.0,4.8
d90fe2229fee1a5da999ccd0c06c1667,3416,sao paulo,SP,3,3,450.0,66.91,32.31308562197092,516.91,,3,3.0,1,,100.0,4.666666666666667
75fdd0a732287f9497b179f6bd445d32,9350,maua,SP,1,1,59.9,16.18,32.31308562197092,76.08,,1,,1,,,5.0
5b2e94f2c22b39ccc24d34ad0f669672,1214,sao paulo,SP,10,10,949.78,390.36,32.31308562197092,1340.14,,10,10.0,1,,100.0,4.9
9ac75591b69c3402684b6ce0310f22ee,2880,sao paulo,SP,1,1,60.5,9.17,32.31308562197092,69.67,,1,,1,,,5.0
e5bd51692380fd8cabb19b756b95e714,9220,santo andre,SP,3,3,119.7,33.34,32.31308562197092,153.04,1.0,3,3.0,1,33.33333333333334,100.0,2.333333333333333
cfb1a033743668a192316f3c6d1d2671,18110,votorantim,SP,147,184,12803.64,3432.56,32.31308562197092,16236.2,1.0,147,147.0,1,0.6802721088435374,100.0,3.930851063829787
adcf50477d6a1f5d91bb9d54c4903cb5,35530,claudio,MG,19,38,1425.14,798.66,32.31308562197092,2223.8,,19,19.0,3,,100.0,3.131578947368421
8476243f92442881ddd5b578975cf115,93700,campo bom,RS,12,12,7838.0,275.03,32.31308562197092,8113.03,,12,12.0,2,,100.0,4.083333333333333
f2336e113377dd21c744d9c4fc8293a9,3659,sao paulo,SP,4,4,3563.0,199.08,32.31308562197092,3762.08,,4,4.0,2,,100.0,4.25
f25e239052084705e17a982bc600ab2a,1123,sao paulo,SP,8,8,7380.0,405.48,32.31308562197092,7785.48,,8,8.0,3,,100.0,4.25
714b9a1332840f257b49f476bea4e341,15910,monte alto,SP,6,6,1499.94,158.15,32.31308562197092,1658.09,,6,6.0,1,,100.0,3.333333333333333
89d9a386b0b6e5fc8403071b03f7206a,3103,sao paulo,SP,2,5,167.0,68.25,32.31308562197092,235.25,,2,2.0,1,,100.0,3.4
bd15ee794d5e640d9dd71b665b2ab15b,14078,ribeirao preto,SP,12,12,374.8,219.33,32.31308562197092,594.1299999999999,,12,12.0,2,,100.0,4.0
f326006815956455b2859abd58fe7e39,15601,fernandopolis,SP,9,30,3147.16,666.02,32.31308562197092,3813.18,,9,9.0,3,,100.0,4.7
bac692d6c0ed08467878018e6cc9c26c,89041,blumenau,SC,1,3,477.0,82.23,32.31308562197092,559.23,,1,,1,,,4.0
6a51fc556dab5f766ced6fbc860bc613,17500,marilia,SP,26,33,7577.67,792.58,32.31308562197092,8370.25,1.0,26,26.0,2,3.846153846153846,100.0,3.939393939393939
a90a5da8b09e44264a177c0374a5ac87,84010,ponta grossa,PR,3,3,74.69999999999999,72.6,32.31308562197092,147.3,,3,3.0,1,,100.0,4.333333333333333
ea6b12bf9ffe2bac34602ec631d97a47,7093,guarulhos,SP,11,11,2625.8,205.52,32.31308562197092,2831.32,2.0,11,11.0,3,18.18181818181818,100.0,4.090909090909091
dc64d75cc406bb0697be983831430e60,31560,belo horizonte,MG,4,4,813.0,92.55000000000001,32.31308562197092,905.55,,4,4.0,1,,100.0,4.75
fa7ad8ae9bcb2c4493fdf38e96b1d74f,13920,pedreira,SP,1,2,88.0,23.7,32.31308562197092,111.7,,1,,1,,,1.0
d1ef48b38baca7e831711c4a0aeb398f,86800,apucarana,PR,29,35,1469.12,675.5699999999999,32.31308562197092,2144.69,,29,29.0,2,,100.0,4.428571428571429
67e43d802fde8cfd3f9580124f8167d1,7062,guarulhos,SP,2,3,36.0,42.36,32.31308562197092,78.36,1.0,2,2.0,1,50.0,100.0,1.0
f18112da765e0971ca5d510dec322bdd,88351,brusque,SC,2,2,327.8,82.95,32.31308562197092,410.75,,2,2.0,1,,100.0,4.0
259f7b5e6e482c230e5bfaa670b6bb8f,8550,poa,SP,138,165,8526.04,2739.21,32.31308562197092,11265.25,,138,138.0,2,,100.0,4.206060606060606
dd7ddc04e1b6c2c614352b383efe2d36,3471,sao paulo,SP,122,143,9178.51,2893.49,32.31308562197092,12072.0,,122,122.0,2,,100.0,3.76056338028169
f457c46070d02cadd8a68551231220dd,87047,maringa,PR,199,234,19093.0,3714.22,32.31308562197092,22807.22,3.0,193,193.0,1,1.507537688442211,100.0,3.7875
5962468f885ea01a1b6a97a218797b0a,82040,curitiba,PR,8,9,791.0,137.04,32.31308562197092,928.04,,8,8.0,1,,100.0,3.75
1f50f920176fa81dab994f9023523100,15025,sao jose do rio preto,SP,1404,1931,106939.21,35165.77,32.31308562197092,142104.98,1.0,1388,1388.0,3,0.07122507122507123,100.0,3.9824016563147
2b1a40c1daabc6ca280c4b815c101841,35500,divinopolis,MG,23,35,12732.6,1902.28,32.31308562197092,14634.88,2.0,23,23.0,1,8.695652173913043,100.0,3.628571428571429
26b482dccfa29bd2e40703ba45523702,13450,santa barbara d´oeste,SP,3,4,344.78,67.63,32.31308562197092,412.41,,3,3.0,2,,100.0,5.0
f356c348fbc8df6a882823e21f5ce8b7,92025,canoas,RS,2,2,195.18,30.47,32.31308562197092,225.65,,2,2.0,1,,100.0,2.5
2ba91c7ad80ff88b23b7db823b43c233,13310,itu,SP,6,6,740.4,99.93,32.31308562197092,840.3299999999999,,6,6.0,2,,100.0,3.833333333333333
3d0cd21d41671c46f82cd11176bf7277,89217,joinville,SC,9,11,447.8,174.58,32.31308562197092,622.38,,9,9.0,3,,100.0,4.727272727272728
d93919c944be9cff128f6c9cb899eacb,13375,mombuca,SP,33,33,2666.7,957.31,32.31308562197092,3624.01,,33,33.0,2,,100.0,4.0
f7ba60f8c3f99e7ee4042fdef03b70c4,9628,sao bernardo do campo,SP,219,230,68395.0,4341.01,32.31308562197092,72736.01,,219,219.0,2,,100.0,4.211206896551724
0ee4fb99ac55ffbbc98795aa01b7f8fa,6539,santana de parnaiba,SP,1,1,59.9,11.03,32.31308562197092,70.92999999999999,,1,,1,,,5.0
c5f7e746b7e6d07def6c0dae9903279b,81350,curitiba,PR,10,11,1429.0,229.92,32.31308562197092,1658.92,,10,10.0,1,,100.0,4.454545454545454
2d20f1cd18725c91147da0791d498022,86040,londrina,PR,1,1,99.8,19.89,32.31308562197092,119.69,,1,,1,,,5.0
002100f778ceb8431b7a1020ff7ab48f,14405,franca,SP,51,55,1234.5,793.66,32.31308562197092,2028.16,,51,51.0,1,,100.0,3.982142857142857
70f84699be677ec988d1fa824aef7d90,35700,sete lagoas,MG,5,5,1588.3,116.14,32.31308562197092,1704.44,,5,5.0,1,,100.0,4.6
5bc24d989e71e93c33e50a7782431b0e,37165,campo do meio,MG,17,17,3148.0,588.53,32.31308562197092,3736.53,,17,17.0,1,,100.0,4.352941176470588
36f98ad67cc981f50ce8aed093d5783c,85904,toledo,PR,2,2,119.4,39.22,32.31308562197092,158.62,,2,2.0,1,,100.0,4.0
70ee69419916dc13e3aed619061f996c,8780,mogi das cruzes,SP,1,1,45.0,8.72,32.31308562197092,53.72,,1,,1,,,3.0
6eb94e1466490d327a09abf8f3552a50,13219,jundiai,SP,10,10,1511.95,237.82,32.31308562197092,1749.77,,10,10.0,2,,100.0,4.444444444444445
8ff1a9df749e454105c55cda13e79143,17509,marilia,SP,13,14,1400.6,277.21,32.31308562197092,1677.81,,13,13.0,3,,100.0,3.727272727272727
c4fabeea6e569d42d02993bb1f4f1cbc,60741,fortaleza,CE,11,11,859.3000000000001,277.22,32.31308562197092,1136.52,,11,11.0,2,,100.0,4.0
5236605f4d4b0b3e4df85b850393fca0,3311,sao paulo,SP,5,5,265.3,82.18,32.31308562197092,347.48,,5,5.0,1,,100.0,4.8
45c20d94d9171b0bcfab3c955e47d67b,13490,cordeiropolis,SP,4,4,129.46,81.11,32.31308562197092,210.57,,4,4.0,2,,100.0,4.5
5bc237df65098fe211bb4818f4d26d78,38410,uberlandia,MG,2,2,126.8,57.09,32.31308562197092,183.89,,2,2.0,1,,100.0,4.5
6a38087bc8ad4f89ff453561005f6dea,75123,anapolis,GO,15,22,1833.43,547.92,32.31308562197092,2381.35,,15,15.0,1,,100.0,4.409090909090909
4e5725ba188db8252977a4f0227bd462,14092,ribeirao preto,SP,22,25,1930.59,382.61,32.31308562197092,2313.2,,22,22.0,2,,100.0,3.44
e4f121bf6ef8b9a1d4d3e65dd0473fab,15085,sao jose do rio preto,SP,2,2,70.0,36.46,32.31308562197092,106.46,,2,2.0,2,,100.0,3.0
eebb3372362aa9a46975164bed19a7e7,4578,sao paulo,SP,7,8,591.92,119.4,32.31308562197092,711.3199999999999,2.0,7,7.0,1,28.57142857142857,100.0,2.285714285714286
2ec6e37d992a95eaddb3369dcbcc76d9,91310,porto alegre,RS,2,2,159.8,24.14,32.31308562197092,183.94,,2,2.0,1,,100.0,1.5
f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ,90,99,5949.940000000001,2001.82,32.31308562197092,7951.76,,90,90.0,2,,100.0,3.666666666666667
e5a38146df062edaf55c38afa99e42dc,1233,sao paulo,SP,121,125,15360.07,1894.52,32.31308562197092,17254.59,,121,121.0,3,,100.0,3.952380952380953
80cfd480be3eb6d6267139f5cb793555,8223,sao paulo,SP,1,1,99.9,26.44,32.31308562197092,126.34,,1,,1,,,4.0
62c50c1af4dfdc4149d25c5222043d39,4782,sao paulo,SP,14,19,2785.72,310.31,32.31308562197092,3096.03,,14,14.0,3,,100.0,3.263157894736842
4de6e4ba574aa9dfdc824bc44dc47fdd,83402,colombo,PR,14,14,451.1,253.32,32.31308562197092,704.4200000000001,,14,14.0,1,,100.0,4.071428571428571
6548c2550b6e2d8f18053216e1c7b6f3,9920,diadema,SP,3,5,217.7,69.85000000000001,32.31308562197092,287.55,,3,3.0,1,,100.0,5.0
f45122a9ab94eb4f3f8953578bc0c560,13419,piracicaba,SP,187,200,22078.29,3325.84,32.31308562197092,25404.13,,186,186.0,3,,100.0,3.91
7901646fdd36a55f564ffaf2dbccaaf7,20021,rio de janeiro,RJ,22,27,11857.08,621.75,32.31308562197092,12478.83,,21,21.0,2,,100.0,4.444444444444445
6481e96574816ead57975da2c0f6d80d,18072,sorocaba,SP,32,43,3324.9,1015.96,32.31308562197092,4340.860000000001,,30,30.0,3,,100.0,4.13953488372093
e8dba4d70f7f2b20e775d09cae01142d,13456,santa barbara d oeste,SP,9,9,855.91,176.48,32.31308562197092,1032.39,,9,9.0,2,,100.0,4.333333333333333
13e85aac53340018b40c2af68001b7e0,13920,pedreira,SP,1,1,17.8,14.12,32.31308562197092,31.92,,1,,1,,,5.0
b6dc74ed30f124f95227bed4e43a3bed,86702,arapongas,PR,11,13,518.9599999999999,228.63,32.31308562197092,747.5899999999999,,10,10.0,1,,100.0,3.928571428571428
48436dade18ac8b2bce089ec2a041202,27277,volta redonda,SP,138,151,12271.71,2911.93,32.31308562197092,15183.64,,138,138.0,2,,100.0,4.046357615894039
f5f2ab9bdb6b30c14c61be68c5ed37da,13660,porto ferreira,SP,18,18,2134.68,339.87,32.31308562197092,2474.55,,18,18.0,2,,100.0,4.277777777777778
8ed8ea9a57c862f2c18c2fe41f601d56,89030,blumenau,SC,19,19,3831.9,731.0699999999999,32.31308562197092,4562.97,,19,19.0,2,,100.0,4.473684210526316
c76d418370990614e89e956c7a7567d9,6787,taboao da serra,SP,2,2,305.24,64.53,32.31308562197092,369.77,,2,2.0,1,,100.0,3.5
ceb7b4fb9401cd378de7886317ad1b47,22790,04482255,RJ,1,1,399.9,16.55,32.31308562197092,416.45,,1,,1,,,3.0
ea846a0e7ad98a741783e886d89dfa44,16072,aracatuba,SP,2,3,137.0,55.26,32.31308562197092,192.26,,2,2.0,1,,100.0,5.0
2c54051840f19eca309a5423cf22df36,81830,curitiba,PR,2,2,23.7,28.57,32.31308562197092,52.27,,2,2.0,1,,100.0,4.5
ee27a8f15b1dded4d213a468ba4eb391,74210,goiania,GO,1,1,6499.0,227.66,32.31308562197092,6726.66,,1,,1,,,5.0
69b5eaa096c3f9d1e5c398c597f567d6,16200,birigui,SP,2,2,938.0,49.02,32.31308562197092,987.02,,2,2.0,1,,100.0,5.0
5b92bfa4120daa27c574daa2e386c693,18070,sorocaba,SP,1,1,14.0,10.96,32.31308562197092,24.96,,1,,1,,,3.0
1554a68530182680ad5c8b042c3ab563,37580,monte siao,MG,247,269,29052.53,6798.26,32.31308562197092,35850.79,,243,243.0,3,,100.0,4.248148148148148
fc38b5dceee1a730fad8853453437fbd,13073,campinas,SP,5,5,119.2,58.81,32.31308562197092,178.01,,5,5.0,2,,100.0,4.6
152ee17e4c8aaf53dac99f3462e4999b,89248,garuva,SC,6,6,308.96,95.97,32.31308562197092,404.9300000000001,,6,6.0,2,,100.0,4.333333333333333
fac35d150712afb921ec59ac5f39bb11,38650,bonfinopolis de minas,MG,5,6,696.0,104.64,32.31308562197092,800.64,,5,5.0,2,,100.0,4.166666666666667
04aa0a1c5ce6b222003403a3e11c3cc0,13150,cosmopolis,SP,11,17,5518.0,821.51,32.31308562197092,6339.51,,11,11.0,2,,100.0,3.529411764705882
ede0c03645598cdfc63ca8237acbe73d,14092,ribeirao preto,SP,46,50,2518.37,751.5,32.31308562197092,3269.87,1.0,46,46.0,2,2.173913043478261,100.0,3.617021276595745
1e47defeeadeca0e9a18fa5a9311e735,15800,catanduva,SP,3,3,234.12,57.5,32.31308562197092,291.62,,3,3.0,2,,100.0,5.0
a7b7354cc588f7566a848bcbb1ce3d96,1215,sao paulo,SP,2,2,79.8,25.07,32.31308562197092,104.87,,2,2.0,1,,100.0,4.0
ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,RJ,129,140,16223.3,2315.65,32.31308562197092,18538.95,,129,129.0,1,,100.0,4.340425531914893
a7dc4098e4da6e41b426269d12ae7e91,4386,sao paulo,SP,2,3,518.0,36.45,32.31308562197092,554.45,,2,2.0,1,,100.0,3.666666666666667
918717417d88a9f9ae9735567e6c7682,5547,sao paulo,SP,4,4,345.7,43.52,32.31308562197092,389.22,,4,4.0,3,,100.0,5.0
26f6b7ab07be3e9e69ce82a6552efc19,21070,rio de janeiro,RJ,2,2,54.8,25.95,32.31308562197092,80.75,,2,2.0,2,,100.0,3.0
cad9969167c09b48ae6f1d123f7fa68d,37706,pocos de caldas,MG,2,2,43.2,26.98,32.31308562197092,70.18,1.0,2,2.0,1,50.0,100.0,3.0
7c4adcc13272c0e26fa23aac642adb7b,24725,sao goncalo,RJ,2,2,135.0,30.63,32.31308562197092,165.63,,2,2.0,1,,100.0,3.0
f19516b9ff26bfeb091b30108db4ddbd,13160,artur nogueira,SP,5,5,727.6,141.84,32.31308562197092,869.44,,5,5.0,1,,100.0,2.6
ed8cb7b190ceb6067227478e48cf8dde,11015,santos,SP,15,17,573.5,242.71,32.31308562197092,816.21,,15,15.0,3,,100.0,3.176470588235294
97e50a621f8e801f4baf69e08687c192,4209,sao paulo,SP,1,1,89.9,7.88,32.31308562197092,97.78,,1,,1,,,5.0
562f8cfc51f265411f487d07e9c40e7f,30575,belo horizonte,MG,13,13,766.9200000000001,199.33,32.31308562197092,966.25,,13,13.0,2,,100.0,4.538461538461538
a21c11ec5c3f03e7cc9f9203bff9e1c6,6513,santana de parnaiba,SP,3,4,385.0,90.88,32.31308562197092,475.88,,3,3.0,1,,100.0,3.0
97e4a63591ca439a2b8b7efd20e6e19e,20520,rio de janeiro,RJ,5,5,349.95,78.55,32.31308562197092,428.5,,5,5.0,1,,100.0,4.4
07017df32dc5f2f1d2801e579548d620,58030,joao pessoa,PB,8,9,946.49,181.75,32.31308562197092,1128.24,,8,8.0,2,,100.0,4.111111111111111
52092ddbd3a58c450a4459bf051b2287,17300,dois corregos,SP,6,6,351.7,75.35,32.31308562197092,427.05,,6,6.0,1,,100.0,4.333333333333333
1a8e2d9c38b84a9702ac7922924b0573,89245,araquari,SC,1,1,80.0,17.0,32.31308562197092,97.0,,1,,1,,,5.0
f1198c871e0171278b63f40d112caeec,1220,sao paulo,SP,2,2,475.8,82.27,32.31308562197092,558.07,,2,2.0,1,,100.0,4.5
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,305,339,31095.98,7218.33,32.31308562197092,38314.31,,302,302.0,3,,100.0,4.366568914956011
a0e19590a0923cdd0614ea9427713ced,83075,sao jose dos pinhais,PR,2,7,258.3,139.12,32.31308562197092,397.42,,2,2.0,1,,100.0,1.0
289cdb325fb7e7f891c38608bf9e0962,31570,belo horizonte,SP,110,126,13544.95,2094.34,32.31308562197092,15639.29,,109,109.0,3,,100.0,4.579365079365079
11305281b50fff20ae8bb473f8e11876,36500,uba,MG,35,40,6528.7,1444.51,32.31308562197092,7973.21,,35,35.0,3,,100.0,4.35
723a46b89fd5c3ed78ccdf039e33ac63,93310,"novo hamburgo, rio grande do sul, brasil",RS,1,1,66.64,23.4,32.31308562197092,90.03999999999999,,1,,1,,,4.0
d9b00a97818674c7f8d8b1ef0e689679,84035,ponta grossa,PR,1,1,69.9,9.18,32.31308562197092,79.08000000000001,,1,,1,,,3.0
9d681c7e12db302cb261e721040dde65,80330,curitiba,PR,13,14,785.6,273.08,32.31308562197092,1058.68,,13,13.0,1,,100.0,4.928571428571429
c7bb64409aa480bb7d0335faaaf3d242,89218,joinville,SC,4,4,97.6,67.56,32.31308562197092,165.16,,4,4.0,1,,100.0,2.25
bb7ad8a45c027be8ab075b8e465f8ca0,88056,floranopolis,SC,2,2,19.98,32.64,32.31308562197092,52.62,,2,2.0,1,,100.0,5.0
8a207b6080964f3c1fc9d35bd6096ba4,15155,jaci,SP,2,3,553.7,176.34,32.31308562197092,730.0400000000001,,2,2.0,1,,100.0,5.0
fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP,585,586,194042.03,10042.7,32.31308562197092,204084.73,1.0,581,581.0,3,0.1709401709401709,100.0,4.34020618556701
bf100ecb7997df312b285358fb32f92c,83070,sao jose dos pinhais,PR,20,21,1991.9,345.11,32.31308562197092,2337.01,,20,20.0,3,,100.0,4.368421052631579
3504c0cb71d7fa48d967e0e4c94d59d9,9350,maua,SP,53,53,2349.94,687.37,32.31308562197092,3037.31,,53,53.0,3,,100.0,4.415094339622642
164a5a8794e6d42e14f55e447b12a3bc,85980,guaira,PR,1,1,73.99,62.77,32.31308562197092,136.76,,1,,1,,,5.0
de09d00cfc265b8804c7df34075a68fa,2118,sao paulo,SP,3,3,784.0,43.97,32.31308562197092,827.97,,3,3.0,1,,100.0,3.333333333333333
638cba8be1fb599bbb76fd6948351eb3,12242,sao jose dos campos,SP,17,26,598.1999999999999,315.67,32.31308562197092,913.8699999999999,,17,17.0,2,,100.0,4.62962962962963
2f73e04d12cdf0c945ded66bb3fcf6c7,29313,cachoeiro de itapemirim,ES,3,3,1359.0,101.85,32.31308562197092,1460.85,,3,3.0,1,,100.0,3.333333333333333
fbc14c0cf93505ef89f64665ffa4a7b5,14150,serrana,SP,18,18,12227.82,531.11,32.31308562197092,12758.93,,18,18.0,2,,100.0,4.176470588235294
c3ee2331a724e6fc02c4b698b57a73f3,5108,sao paulo,SP,2,3,1347.0,140.88,32.31308562197092,1487.88,,2,2.0,1,,100.0,3.0
e9874ae10b2d60d43917b6bbfa13a599,86604,rolandia,PR,1,1,199.0,23.1,32.31308562197092,222.1,,1,,1,,,5.0
df47da4ae86fa4db890d05aaf24e21d8,4360,sao paulo,SP,5,5,310.5,77.18,32.31308562197092,387.68,,4,4.0,1,,100.0,4.2
ddd51ae8cda92f3995a51fc0f0f3eec7,23062,rio de janeiro,RJ,8,25,842.6999999999999,276.92,32.31308562197092,1119.62,,8,8.0,1,,100.0,4.6
e644cbadf7eeb30d0d29f335ce7d52ec,3029,sao paulo,SP,8,10,878.9,184.69,32.31308562197092,1063.59,,8,8.0,2,,100.0,3.7
2bdb95a56a36ebbc6640337ac5eac174,4054,sao paulo,SP,1,1,89.9,18.0,32.31308562197092,107.9,,1,,1,,,5.0
34d1ca11b242c0fee2c834ae8d788566,36415,congonhas,MG,40,41,13422.24,982.04,32.31308562197092,14404.28,,40,40.0,1,,100.0,4.3
324583d68897f5ddbaf38f6248322176,15046,sao jose do rio preto,SP,2,3,84.0,43.98999999999999,32.31308562197092,127.99,,2,2.0,1,,100.0,1.0
96493fab2fbb13a14d0c0e8772eef5c3,5537,sao paulo,SP,63,64,18969.0,1212.23,32.31308562197092,20181.23,,63,63.0,1,,100.0,4.031746031746032
d4ffeb15b67e81ff9af2b4252d99fb7e,12943,atibaia,SP,11,12,1400.4,324.41,32.31308562197092,1724.81,,11,11.0,3,,100.0,4.3
b5d034ac251546e25afe9067f05c1539,6852,itapecerica da serra,SP,1,1,69.9,15.37,32.31308562197092,85.27000000000001,,1,,1,,,5.0
8a1ff5c35f6595a73fef4c7b96e4908a,83091,sao  jose dos pinhais,PR,2,2,1598.0,284.8,32.31308562197092,1882.8,,2,2.0,1,,100.0,5.0
